filename,label,persian_digit,font
0\0_000469.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000470.png,0,۰,IRANSans.ttf
0\0_000471.png,0,۰,IRANSans_Black.ttf
0\0_000472.png,0,۰,IRANSans_Bold.ttf
0\0_000473.png,0,۰,IRANSans_Light.ttf
0\0_000474.png,0,۰,IRANSans_Medium.ttf
0\0_000475.png,0,۰,IRANSans_UltraLight.ttf
0\0_000476.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000477.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000478.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000479.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000480.png,0,۰,arial.ttf
0\0_000481.png,0,۰,arialbd.ttf
0\0_000482.png,0,۰,BNazanin.ttf
0\0_000483.png,0,۰,BYekan.ttf
0\0_000484.png,0,۰,IRANSans(FaNum).ttf
0\0_000485.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000486.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000487.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000488.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000489.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000490.png,0,۰,IRANSans.ttf
0\0_000491.png,0,۰,IRANSans_Black.ttf
0\0_000492.png,0,۰,IRANSans_Bold.ttf
0\0_000493.png,0,۰,IRANSans_Light.ttf
0\0_000494.png,0,۰,IRANSans_Medium.ttf
0\0_000495.png,0,۰,IRANSans_UltraLight.ttf
0\0_000496.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000497.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000498.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000499.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000500.png,0,۰,arial.ttf
0\0_000501.png,0,۰,arialbd.ttf
0\0_000502.png,0,۰,BNazanin.ttf
0\0_000503.png,0,۰,BYekan.ttf
0\0_000504.png,0,۰,IRANSans(FaNum).ttf
0\0_000505.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000506.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000507.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000508.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000509.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000510.png,0,۰,IRANSans.ttf
0\0_000511.png,0,۰,IRANSans_Black.ttf
0\0_000512.png,0,۰,IRANSans_Bold.ttf
0\0_000513.png,0,۰,IRANSans_Light.ttf
0\0_000514.png,0,۰,IRANSans_Medium.ttf
0\0_000515.png,0,۰,IRANSans_UltraLight.ttf
0\0_000516.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000517.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000518.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000519.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000520.png,0,۰,arial.ttf
0\0_000521.png,0,۰,arialbd.ttf
0\0_000522.png,0,۰,BNazanin.ttf
0\0_000523.png,0,۰,BYekan.ttf
0\0_000524.png,0,۰,IRANSans(FaNum).ttf
0\0_000525.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000526.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000527.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000528.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000529.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000530.png,0,۰,IRANSans.ttf
0\0_000531.png,0,۰,IRANSans_Black.ttf
0\0_000532.png,0,۰,IRANSans_Bold.ttf
0\0_000533.png,0,۰,IRANSans_Light.ttf
0\0_000534.png,0,۰,IRANSans_Medium.ttf
0\0_000535.png,0,۰,IRANSans_UltraLight.ttf
0\0_000536.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000537.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000538.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000539.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000540.png,0,۰,arial.ttf
0\0_000541.png,0,۰,arialbd.ttf
0\0_000542.png,0,۰,BNazanin.ttf
0\0_000543.png,0,۰,BYekan.ttf
0\0_000544.png,0,۰,IRANSans(FaNum).ttf
0\0_000545.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000546.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000547.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000548.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000549.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000550.png,0,۰,IRANSans.ttf
0\0_000551.png,0,۰,IRANSans_Black.ttf
0\0_000552.png,0,۰,IRANSans_Bold.ttf
0\0_000553.png,0,۰,IRANSans_Light.ttf
0\0_000554.png,0,۰,IRANSans_Medium.ttf
0\0_000555.png,0,۰,IRANSans_UltraLight.ttf
0\0_000556.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000557.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000558.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000559.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000560.png,0,۰,arial.ttf
0\0_000561.png,0,۰,arialbd.ttf
0\0_000562.png,0,۰,BNazanin.ttf
0\0_000563.png,0,۰,BYekan.ttf
0\0_000564.png,0,۰,IRANSans(FaNum).ttf
0\0_000565.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000566.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000567.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000568.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000569.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000570.png,0,۰,IRANSans.ttf
0\0_000571.png,0,۰,IRANSans_Black.ttf
0\0_000572.png,0,۰,IRANSans_Bold.ttf
0\0_000573.png,0,۰,IRANSans_Light.ttf
0\0_000574.png,0,۰,IRANSans_Medium.ttf
0\0_000575.png,0,۰,IRANSans_UltraLight.ttf
0\0_000576.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000577.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000578.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000579.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000580.png,0,۰,arial.ttf
0\0_000581.png,0,۰,arialbd.ttf
0\0_000582.png,0,۰,BNazanin.ttf
0\0_000583.png,0,۰,BYekan.ttf
0\0_000584.png,0,۰,IRANSans(FaNum).ttf
0\0_000585.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000586.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000587.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000588.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000589.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000590.png,0,۰,IRANSans.ttf
0\0_000591.png,0,۰,IRANSans_Black.ttf
0\0_000592.png,0,۰,IRANSans_Bold.ttf
0\0_000593.png,0,۰,IRANSans_Light.ttf
0\0_000594.png,0,۰,IRANSans_Medium.ttf
0\0_000595.png,0,۰,IRANSans_UltraLight.ttf
0\0_000596.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000597.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000598.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000599.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000600.png,0,۰,arial.ttf
0\0_000601.png,0,۰,arialbd.ttf
0\0_000602.png,0,۰,BNazanin.ttf
0\0_000603.png,0,۰,BYekan.ttf
0\0_000604.png,0,۰,IRANSans(FaNum).ttf
0\0_000605.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000606.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000607.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000608.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000609.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000610.png,0,۰,IRANSans.ttf
0\0_000611.png,0,۰,IRANSans_Black.ttf
0\0_000612.png,0,۰,IRANSans_Bold.ttf
0\0_000613.png,0,۰,IRANSans_Light.ttf
0\0_000614.png,0,۰,IRANSans_Medium.ttf
0\0_000615.png,0,۰,IRANSans_UltraLight.ttf
0\0_000616.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000617.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000618.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000619.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000620.png,0,۰,arial.ttf
0\0_000621.png,0,۰,arialbd.ttf
0\0_000622.png,0,۰,BNazanin.ttf
0\0_000623.png,0,۰,BYekan.ttf
0\0_000624.png,0,۰,IRANSans(FaNum).ttf
0\0_000625.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000626.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000627.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000628.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000629.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000630.png,0,۰,IRANSans.ttf
0\0_000631.png,0,۰,IRANSans_Black.ttf
0\0_000632.png,0,۰,IRANSans_Bold.ttf
0\0_000633.png,0,۰,IRANSans_Light.ttf
0\0_000634.png,0,۰,IRANSans_Medium.ttf
0\0_000635.png,0,۰,IRANSans_UltraLight.ttf
0\0_000636.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000637.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000638.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000639.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000640.png,0,۰,arial.ttf
0\0_000641.png,0,۰,arialbd.ttf
0\0_000642.png,0,۰,BNazanin.ttf
0\0_000643.png,0,۰,BYekan.ttf
0\0_000644.png,0,۰,IRANSans(FaNum).ttf
0\0_000645.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000646.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000647.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000648.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000649.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000650.png,0,۰,IRANSans.ttf
0\0_000651.png,0,۰,IRANSans_Black.ttf
0\0_000652.png,0,۰,IRANSans_Bold.ttf
0\0_000653.png,0,۰,IRANSans_Light.ttf
0\0_000654.png,0,۰,IRANSans_Medium.ttf
0\0_000655.png,0,۰,IRANSans_UltraLight.ttf
0\0_000656.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000657.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000658.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000659.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000660.png,0,۰,arial.ttf
0\0_000661.png,0,۰,arialbd.ttf
0\0_000662.png,0,۰,BNazanin.ttf
0\0_000663.png,0,۰,BYekan.ttf
0\0_000664.png,0,۰,IRANSans(FaNum).ttf
0\0_000665.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000666.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000667.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000668.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000669.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000670.png,0,۰,IRANSans.ttf
0\0_000671.png,0,۰,IRANSans_Black.ttf
0\0_000672.png,0,۰,IRANSans_Bold.ttf
0\0_000673.png,0,۰,IRANSans_Light.ttf
0\0_000674.png,0,۰,IRANSans_Medium.ttf
0\0_000675.png,0,۰,IRANSans_UltraLight.ttf
0\0_000676.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000677.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000678.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000679.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000680.png,0,۰,arial.ttf
0\0_000681.png,0,۰,arialbd.ttf
0\0_000682.png,0,۰,BNazanin.ttf
0\0_000683.png,0,۰,BYekan.ttf
0\0_000684.png,0,۰,IRANSans(FaNum).ttf
0\0_000685.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000686.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000687.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000688.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000689.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000690.png,0,۰,IRANSans.ttf
0\0_000691.png,0,۰,IRANSans_Black.ttf
0\0_000692.png,0,۰,IRANSans_Bold.ttf
0\0_000693.png,0,۰,IRANSans_Light.ttf
0\0_000694.png,0,۰,IRANSans_Medium.ttf
0\0_000695.png,0,۰,IRANSans_UltraLight.ttf
0\0_000696.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000697.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000698.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000699.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000700.png,0,۰,arial.ttf
0\0_000701.png,0,۰,arialbd.ttf
0\0_000702.png,0,۰,BNazanin.ttf
0\0_000703.png,0,۰,BYekan.ttf
0\0_000704.png,0,۰,IRANSans(FaNum).ttf
0\0_000705.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000706.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000707.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000708.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000709.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000710.png,0,۰,IRANSans.ttf
0\0_000711.png,0,۰,IRANSans_Black.ttf
0\0_000712.png,0,۰,IRANSans_Bold.ttf
0\0_000713.png,0,۰,IRANSans_Light.ttf
0\0_000714.png,0,۰,IRANSans_Medium.ttf
0\0_000715.png,0,۰,IRANSans_UltraLight.ttf
0\0_000716.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000717.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000718.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000719.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000720.png,0,۰,arial.ttf
0\0_000721.png,0,۰,arialbd.ttf
0\0_000722.png,0,۰,BNazanin.ttf
0\0_000723.png,0,۰,BYekan.ttf
0\0_000724.png,0,۰,IRANSans(FaNum).ttf
0\0_000725.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000726.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000727.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000728.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000729.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000730.png,0,۰,IRANSans.ttf
0\0_000731.png,0,۰,IRANSans_Black.ttf
0\0_000732.png,0,۰,IRANSans_Bold.ttf
0\0_000733.png,0,۰,IRANSans_Light.ttf
0\0_000734.png,0,۰,IRANSans_Medium.ttf
0\0_000735.png,0,۰,IRANSans_UltraLight.ttf
0\0_000736.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000737.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000738.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000739.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000740.png,0,۰,arial.ttf
0\0_000741.png,0,۰,arialbd.ttf
0\0_000742.png,0,۰,BNazanin.ttf
0\0_000743.png,0,۰,BYekan.ttf
0\0_000744.png,0,۰,IRANSans(FaNum).ttf
0\0_000745.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000746.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000747.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000748.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000749.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000750.png,0,۰,IRANSans.ttf
0\0_000751.png,0,۰,IRANSans_Black.ttf
0\0_000752.png,0,۰,IRANSans_Bold.ttf
0\0_000753.png,0,۰,IRANSans_Light.ttf
0\0_000754.png,0,۰,IRANSans_Medium.ttf
0\0_000755.png,0,۰,IRANSans_UltraLight.ttf
0\0_000756.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000757.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000758.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000759.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000760.png,0,۰,arial.ttf
0\0_000761.png,0,۰,arialbd.ttf
0\0_000762.png,0,۰,BNazanin.ttf
0\0_000763.png,0,۰,BYekan.ttf
0\0_000764.png,0,۰,IRANSans(FaNum).ttf
0\0_000765.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000766.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000767.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000768.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000769.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000770.png,0,۰,IRANSans.ttf
0\0_000771.png,0,۰,IRANSans_Black.ttf
0\0_000772.png,0,۰,IRANSans_Bold.ttf
0\0_000773.png,0,۰,IRANSans_Light.ttf
0\0_000774.png,0,۰,IRANSans_Medium.ttf
0\0_000775.png,0,۰,IRANSans_UltraLight.ttf
0\0_000776.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000777.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000778.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000779.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000780.png,0,۰,arial.ttf
0\0_000781.png,0,۰,arialbd.ttf
0\0_000782.png,0,۰,BNazanin.ttf
0\0_000783.png,0,۰,BYekan.ttf
0\0_000784.png,0,۰,IRANSans(FaNum).ttf
0\0_000785.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000786.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000787.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000788.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000789.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000790.png,0,۰,IRANSans.ttf
0\0_000791.png,0,۰,IRANSans_Black.ttf
0\0_000792.png,0,۰,IRANSans_Bold.ttf
0\0_000793.png,0,۰,IRANSans_Light.ttf
0\0_000794.png,0,۰,IRANSans_Medium.ttf
0\0_000795.png,0,۰,IRANSans_UltraLight.ttf
0\0_000796.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000797.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000798.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000799.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000800.png,0,۰,arial.ttf
0\0_000801.png,0,۰,arialbd.ttf
0\0_000802.png,0,۰,BNazanin.ttf
0\0_000803.png,0,۰,BYekan.ttf
0\0_000804.png,0,۰,IRANSans(FaNum).ttf
0\0_000805.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000806.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000807.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000808.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000809.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000810.png,0,۰,IRANSans.ttf
0\0_000811.png,0,۰,IRANSans_Black.ttf
0\0_000812.png,0,۰,IRANSans_Bold.ttf
0\0_000813.png,0,۰,IRANSans_Light.ttf
0\0_000814.png,0,۰,IRANSans_Medium.ttf
0\0_000815.png,0,۰,IRANSans_UltraLight.ttf
0\0_000816.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000817.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000818.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000819.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000820.png,0,۰,arial.ttf
0\0_000821.png,0,۰,arialbd.ttf
0\0_000822.png,0,۰,BNazanin.ttf
0\0_000823.png,0,۰,BYekan.ttf
0\0_000824.png,0,۰,IRANSans(FaNum).ttf
0\0_000825.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000826.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000827.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000828.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000829.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000830.png,0,۰,IRANSans.ttf
0\0_000831.png,0,۰,IRANSans_Black.ttf
0\0_000832.png,0,۰,IRANSans_Bold.ttf
0\0_000833.png,0,۰,IRANSans_Light.ttf
0\0_000834.png,0,۰,IRANSans_Medium.ttf
0\0_000835.png,0,۰,IRANSans_UltraLight.ttf
0\0_000836.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000837.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000838.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000839.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000840.png,0,۰,arial.ttf
0\0_000841.png,0,۰,arialbd.ttf
0\0_000842.png,0,۰,BNazanin.ttf
0\0_000843.png,0,۰,BYekan.ttf
0\0_000844.png,0,۰,IRANSans(FaNum).ttf
0\0_000845.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000846.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000847.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000848.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000849.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000850.png,0,۰,IRANSans.ttf
0\0_000851.png,0,۰,IRANSans_Black.ttf
0\0_000852.png,0,۰,IRANSans_Bold.ttf
0\0_000853.png,0,۰,IRANSans_Light.ttf
0\0_000854.png,0,۰,IRANSans_Medium.ttf
0\0_000855.png,0,۰,IRANSans_UltraLight.ttf
0\0_000856.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000857.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000858.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000859.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000860.png,0,۰,arial.ttf
0\0_000861.png,0,۰,arialbd.ttf
0\0_000862.png,0,۰,BNazanin.ttf
0\0_000863.png,0,۰,BYekan.ttf
0\0_000864.png,0,۰,IRANSans(FaNum).ttf
0\0_000865.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000866.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000867.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000868.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000869.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000870.png,0,۰,IRANSans.ttf
0\0_000871.png,0,۰,IRANSans_Black.ttf
0\0_000872.png,0,۰,IRANSans_Bold.ttf
0\0_000873.png,0,۰,IRANSans_Light.ttf
0\0_000874.png,0,۰,IRANSans_Medium.ttf
0\0_000875.png,0,۰,IRANSans_UltraLight.ttf
0\0_000876.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000877.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000878.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000879.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000880.png,0,۰,arial.ttf
0\0_000881.png,0,۰,arialbd.ttf
0\0_000882.png,0,۰,BNazanin.ttf
0\0_000883.png,0,۰,BYekan.ttf
0\0_000884.png,0,۰,IRANSans(FaNum).ttf
0\0_000885.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000886.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000887.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000888.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000889.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000890.png,0,۰,IRANSans.ttf
0\0_000891.png,0,۰,IRANSans_Black.ttf
0\0_000892.png,0,۰,IRANSans_Bold.ttf
0\0_000893.png,0,۰,IRANSans_Light.ttf
0\0_000894.png,0,۰,IRANSans_Medium.ttf
0\0_000895.png,0,۰,IRANSans_UltraLight.ttf
0\0_000896.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000897.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000898.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000899.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000900.png,0,۰,arial.ttf
0\0_000901.png,0,۰,arialbd.ttf
0\0_000902.png,0,۰,BNazanin.ttf
0\0_000903.png,0,۰,BYekan.ttf
0\0_000904.png,0,۰,IRANSans(FaNum).ttf
0\0_000905.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000906.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000907.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000908.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000909.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000910.png,0,۰,IRANSans.ttf
0\0_000911.png,0,۰,IRANSans_Black.ttf
0\0_000912.png,0,۰,IRANSans_Bold.ttf
0\0_000913.png,0,۰,IRANSans_Light.ttf
0\0_000914.png,0,۰,IRANSans_Medium.ttf
0\0_000915.png,0,۰,IRANSans_UltraLight.ttf
0\0_000916.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000917.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
0\0_000918.png,0,۰,IRANSansMobile(FaNum)_Bold.ttf
0\0_000919.png,0,۰,IRANSansMobile(FaNum)_Light.ttf
0\0_000920.png,0,۰,arial.ttf
0\0_000921.png,0,۰,arialbd.ttf
0\0_000922.png,0,۰,BNazanin.ttf
0\0_000923.png,0,۰,BYekan.ttf
0\0_000924.png,0,۰,IRANSans(FaNum).ttf
0\0_000925.png,0,۰,IRANSans(FaNum)_Black.ttf
0\0_000926.png,0,۰,IRANSans(FaNum)_Bold.ttf
0\0_000927.png,0,۰,IRANSans(FaNum)_Light.ttf
0\0_000928.png,0,۰,IRANSans(FaNum)_Medium.ttf
0\0_000929.png,0,۰,IRANSans(FaNum)_UltraLight.ttf
0\0_000930.png,0,۰,IRANSans.ttf
0\0_000931.png,0,۰,IRANSans_Black.ttf
0\0_000932.png,0,۰,IRANSans_Bold.ttf
0\0_000933.png,0,۰,IRANSans_Light.ttf
0\0_000934.png,0,۰,IRANSans_Medium.ttf
0\0_000935.png,0,۰,IRANSans_UltraLight.ttf
0\0_000936.png,0,۰,IRANSansMobile(FaNum).ttf
0\0_000937.png,0,۰,IRANSansMobile(FaNum)_Black.ttf
